matchId,team,name,personId
2741453,MAL,K. Wachsman,17488
2741453,MAL,O. Medina,17110
2741453,BIG,D. Hicks,2324181
2741453,BIG,S. Ottonello,191795
2741453,BIG,N. Catala,16616
2741453,BIG,T. Rodriguez,1989296
2741453,BIG,G. Iglesias,16857
2741453,BIG,A. Payovich,2214818
2741453,BIG,F. Hassell,1924909
2741453,BIG,M. Espinosa,1942261
2741453,BIG,B. Garcia,16715
2741453,BIG,J. Matos,2534718
2741457,CNF,L. Imas,2225721
2741457,CNF,A. Mendez,1894506
2741457,CNF,J. Feldeine,2321121
2741457,CNF,E. Bell,2413907
2741457,CNF,M. Cabot,15196
2741457,CNF,L. Parodi,15251
2741457,CNF,P. Prieto,1722930
2741457,CNF,E. Superi,2150245
2741457,CNF,C. Zinaich,2386709
2741457,CNF,B. Barrera,17677
2741457,CNF,G. Espindola,17669
2741457,CNF,G. Galeano,1760620
2741457,UUN,E. Holt,1709203
2741457,UUN,N. Bessio,1569431
2741457,UUN,M. Sarni,43252
2741457,UUN,S. Massa,62685
2741457,UUN,B. Curadossi,1714808
2741457,UUN,M. Rodriguez,1937748
2741457,UUN,J. Sacco,1644398
2741457,UUN,A. Moller,1765563
2741457,UUN,E. Demers,2534746
2741457,UUN,T. Daniels,2534742
2741457,UUN,M. Benitez,2074488
2741449,UAT,Q. Wilson,2486591
2741449,UAT,T. Prince,2534741
2741449,UAT,J. Ducasse,208488
2741449,UAT,I. Loriente,14735
2741449,UAT,M. Giano,1338848
2741449,UAT,G. Brun,1651515
2741449,UAT,A. Lopez,16807
2741449,UAT,I. Ross,2534738
2741449,DSC,T. Metzger,725720
2741449,DSC,M. Antunez,1940452
2741449,DSC,M. Zubiaurre,17046
2741449,DSC,F. Terra,191820
2741449,DSC,D. Wright,1981004
2741449,DSC,M. Mac Mullen,1723827
2741449,DSC,N. Colmenares,43224
2741449,DSC,M. Bianchi,999249
2741449,DSC,F. Soto,539387
2741454,CAP,G. Whittington,2486588
2741454,CAP,N. Pomoli,811063
2741454,CAP,A. Ibarguen,1975797
2741454,CAP,C. Heilmann,2544008
2741454,CAP,F. Bavosi,17071
2741454,CAP,S. Hogan,1642412
2741454,CAP,S. Vescovi,617418
2741454,CAP,S. Calimares,1509909
2741454,CAP,M. Rojas,258681
2741454,AGU,M. Fernandez,2158090
2741454,AGU,S. Vidal,14724
2741454,AGU,E. Clark,2534717
2741454,AGU,F. Pereiras,17571
2741454,AGU,J. Rodriguez,1430994
2741454,AGU,J. Santiso,17101
2741454,AGU,A. Gentile,1717089
2741454,AGU,A. Zuvich,17554
2741451,COR,B. Beamer,2534720
2741451,COR,A. Glider,2577763
2741451,COR,T. Leites,983931
2741451,COR,L. Planells,623893
2741451,COR,E. Gonzalez,15216
2741451,COR,V. Clemente Baffuto,2534726
2741451,COR,F. Medina,15257
2741451,COR,P. Rusch,17379
2741451,GOE,E. Bonet,961332
2741451,GOE,J. Josiah,1987397
2741451,GOE,M. Oyenard,1567203
2741451,GOE,F. Verrone,17044
2741451,GOE,A. Acosta,16508
2741451,GOE,A. Irastorza,1977269
2741451,GOE,S. Conceicao,2261706
2741451,GOE,D. Nesbitt,348404
2741451,GOE,X. Couste,571401
2741459,AGU,M. Fernandez,2158090
2741459,AGU,T. Barragan,2337281
2741459,AGU,S. Vidal,14724
2741459,AGU,E. Clark,2534717
2741459,AGU,F. Pereiras,17571
2741459,AGU,B. Traversa,2549110
2741459,AGU,J. Rodriguez,1430994
2741459,AGU,J. Santiso,17101
2741459,AGU,A. Gentile,1717089
2741459,AGU,A. Zuvich,17554
2741459,AGU,V. Acuña,2222567
2741459,AGU,E. Mockevicius,2534712
2741459,WEL,M. Moore,2486593
2741459,WEL,C. Mc Evans,2585672
2741459,WEL,G. Barrera,16739
2741459,WEL,R. Previatti,1314581
2741459,WEL,M. Prota,2334033
2741459,WEL,J. Stoll,1645559
2741459,WEL,S. Moglia,16511
2741459,WEL,F. Garcia,1334179
2741459,WEL,R. Cardozo,16985
2741459,WEL,D. Pena Garcia,1642407
2741459,WEL,A. Peña,2096885
2741459,WEL,F. Sosa,2077420
2741452,CNF,L. Imas,2225721
2741452,CNF,A. Mendez,1894506
2741452,CNF,J. Feldeine,2321121
2741452,CNF,E. Bell,2413907
2741452,CNF,M. Cabot,15196
2741452,CNF,L. Parodi,15251
2741452,CNF,P. Prieto,1722930
2741452,CNF,E. Superi,2150245
2741452,CNF,C. Zinaich,2386709
2741452,CNF,B. Barrera,17677
2741452,CNF,G. Espindola,17669
2741452,CNF,J. Galeano,1760620
2741452,HYM,M. Mayora,258698
2741452,HYM,I. Xavier,727814
2741452,HYM,F. Haller,15217
2741452,HYM,F. Morales,1765561
2741452,HYM,A. Nation,2486578
2741452,HYM,G. Semiglia,16717
2741452,HYM,S. Zanotta,15259
2741452,HYM,A. Louis,425204
2741452,HYM,J. Canty,2486580
2741456,BIG,D. Hicks,2324181
2741456,BIG,S. Ottonello,191795
2741456,BIG,N. Catala,16616
2741456,BIG,J. Duran,2199918
2741456,BIG,T. Rodriguez,1989296
2741456,BIG,G. Iglesias,16857
2741456,BIG,A. Payovich,2214818
2741456,BIG,F. Hassell,1924909
2741456,BIG,M. Espinosa,1942261
2741456,BIG,B. Garcia,16715
2741456,BIG,J. Matos,2534718
2741456,UAT,Q. Wilson,2486591
2741456,UAT,T. Prince,2534741
2741456,UAT,J. Ducasse,208488
2741456,UAT,M. Giano,1338848
2741456,UAT,M. Astramskas,1342734
2741456,UAT,G. Brun,1651515
2741456,UAT,A. Lopez,16807
2741456,UAT,I. Ross,2534738
2741461,DSC,T. Metzger,725720
2741461,DSC,E. Weaver,2589974
2741461,DSC,M. Antunez,1940452
2741461,DSC,B. Gomez,2243963
2741461,DSC,M. Zubiaurre,17046
2741461,DSC,F. Terra,191820
2741461,DSC,D. Wright,1981004
2741461,DSC,M. Mac Mullen,1723827
2741461,DSC,F. De Leon,2383405
2741461,DSC,N. Colmenares,43224
2741461,DSC,M. Bianchi,999249
2741461,DSC,F. Soto,539387
2741461,COR,B. Beamer,2534720
2741461,COR,M. Viazzo,1807060
2741461,COR,A. Glider,2577763
2741461,COR,T. Leites,983931
2741461,COR,O. Senande,1873515
2741461,COR,L. Planells,623893
2741461,COR,E. Gonzalez,15216
2741461,COR,T. Charbonnier,2411715
2741461,COR,V. Clemente Baffuto,2534726
2741461,COR,F. Medina,15257
2741461,COR,P. Rusch,17379
2741455,UUN,E. Holt,1709203
2741455,UUN,N. Bessio,1569431
2741455,UUN,M. Sarni,43252
2741455,UUN,S. Massa,62685
2741455,UUN,B. Curadossi,1714808
2741455,UUN,J. Sacco,1644398
2741455,UUN,A. Moller,1765563
2741455,UUN,E. Demers,2534746
2741455,UUN,T. Daniels,2534742
2741455,UUN,M. Benitez,2074488
2741455,MAL,R. Abell,2534733
2741455,MAL,M. Romero,16177
2741455,MAL,S. Fernandez,1346396
2741455,MAL,J. Cruz,2534734
2741455,MAL,D. Zekovic,2394559
2741455,MAL,N. Martinez,1645560
2741455,MAL,K. Wachsman,17488
2741455,MAL,O. Medina,17110
2741458,GOE,E. Bonet,961332
2741458,GOE,J. Josiah,1987397
2741458,GOE,M. Oyenard,1567203
2741458,GOE,F. Verrone,17044
2741458,GOE,A. Acosta,16508
2741458,GOE,A. Irastorza,1977269
2741458,GOE,S. Conceicao,2261706
2741458,GOE,D. Nesbitt,348404
2741458,GOE,X. Couste,571401
2741458,CAP,G. Whittington,2486588
2741458,CAP,N. Pomoli,811063
2741458,CAP,N. Lema,1676246
2741458,CAP,A. Ibarguen,1975797
2741458,CAP,F. Bavosi,17071
2741458,CAP,S. Hogan,1642412
2741458,CAP,S. Vescovi,617418
2741458,CAP,S. Calimares,1509909
2741458,CAP,M. Rojas,258681
2741460,HYM,M. Mayora,258698
2741460,HYM,I. Xavier,727814
2741460,HYM,F. Haller,15217
2741460,HYM,F. Morales,1765561
2741460,HYM,A. Nation,2486578
2741460,HYM,G. Semiglia,16717
2741460,HYM,S. Zanotta,15259
2741460,HYM,A. Louis,425204
2741460,HYM,J. Canty,2486580
2741460,AGU,M. Fernandez,2158090
2741460,AGU,S. Vidal,14724
2741460,AGU,E. Clark,2534717
2741460,AGU,F. Pereiras,17571
2741460,AGU,J. Rodriguez,1430994
2741460,AGU,J. Santiso,17101
2741460,AGU,A. Gentile,1717089
2741460,AGU,M. Simon,2197574
2741460,AGU,A. Zuvich,17554
2741470,COR,A. Gilder Jr.,2577763
2741470,COR,T. Leites,983931
2741470,COR,L. Planells,623893
2741470,COR,V. Andrade,2255313
2741470,COR,E. Gonzalez,15216
2741470,COR,M. Schell,2134158
2741470,COR,F. Medina,15257
2741470,COR,P. Rusch,17379
2741470,BIG,D. Hicks,2324181
2741470,BIG,S. Ottonello,191795
2741470,BIG,N. Catala,16616
2741470,BIG,T. Rodriguez,1989296
2741470,BIG,G. Iglesias,16857
2741470,BIG,F. Hassell,1924909
2741470,BIG,M. Espinosa,1942261
2741470,BIG,B. Garcia,16715
2741470,BIG,J. Matos,2534718
2741476,MAL,R. Abell,2534733
2741476,MAL,M. Romero,16177
2741476,MAL,S. Fernandez,1346396
2741476,MAL,J. Cruz,2534734
2741476,MAL,D. Zekovic,2394559
2741476,MAL,N. Martinez,1645560
2741476,MAL,K. Wachsman,17488
2741476,MAL,O. Medina,17110
2741476,CNF,J. Galeano,1760620
2741476,CNF,A. Mendez,1894506
2741476,CNF,J. Feldeine,2321121
2741476,CNF,E. Bell,2413907
2741476,CNF,M. Cabot,15196
2741476,CNF,L. Parodi,15251
2741476,CNF,P. Prieto,1722930
2741476,CNF,C. Zinaich,2386709
2741476,CNF,B. Barrera,17677
2741476,CNF,G. Espindola,17669
2741463,WEL,M. Moore,2486593
2741463,WEL,C. Mc Evans,2585672
2741463,WEL,G. Barrera,16739
2741463,WEL,R. Previatti,1314581
2741463,WEL,J. Stoll,1645559
2741463,WEL,S. Moglia,16511
2741463,WEL,F. Garcia,1334179
2741463,WEL,R. Cardozo,16985
2741463,WEL,D. Pena Garcia,1642407
2741463,WEL,A. Peña,2096885
2741463,GOE,E. Bonet,961332
2741463,GOE,J. Josiah,1987397
2741463,GOE,M. Oyenard,1567203
2741463,GOE,F. Caballero,2228946
2741463,GOE,F. Verrone,17044
2741463,GOE,J. Terra,2334035
2741463,GOE,A. Acosta,16508
2741463,GOE,A. Irastorza,1977269
2741463,GOE,S. Conceicao,2261706
2741463,GOE,D. Nesbitt,348404
2741463,GOE,X. Couste,571401
2741463,GOE,I. Dos Santos,2154756
2741472,UAT,Q. Wilson,2486591
2741472,UAT,T. Prince,2534741
2741472,UAT,J. Ducasse,208488
2741472,UAT,M. Giano,1338848
2741472,UAT,M. Astramskas,1342734
2741472,UAT,G. Brun,1651515
2741472,UAT,A. Lopez,16807
2741472,UAT,I. Ross,2534738
2741472,UUN,E. Holt,1709203
2741472,UUN,N. Bessio,1569431
2741472,UUN,M. Sarni,43252
2741472,UUN,S. Massa,62685
2741472,UUN,B. Curadossi,1714808
2741472,UUN,F. Moleda,2325518
2741472,UUN,J. Sacco,1644398
2741472,UUN,A. Moller,1765563
2741472,UUN,E. Demers,2534746
2741472,UUN,T. Daniels,2534742
2741472,UUN,M. Jounes,1791017
2741472,UUN,M. Benitez,2074488
2741485,BIG,D. Hicks,2324181
2741485,BIG,S. Ottonello,191795
2741485,BIG,N. Catala,16616
2741485,BIG,T. Rodriguez,1989296
2741485,BIG,G. Iglesias,16857
2741485,BIG,A. Payovich,2214818
2741485,BIG,F. Hassell,1924909
2741485,BIG,M. Espinosa,1942261
2741485,BIG,B. Garcia,16715
2741485,BIG,J. Matos,2534718
2741485,CAP,N. Pomoli,811063
2741485,CAP,N. Lema,1676246
2741485,CAP,A. Ibarguen,1975797
2741485,CAP,C. Heilmann,2544008
2741485,CAP,F. Bavosi,17071
2741485,CAP,S. Hogan,1642412
2741485,CAP,S. Vescovi,617418
2741485,CAP,S. Calimares,1509909
2741485,CAP,M. Rojas,258681
2741485,CAP,J. Delgado,2411720
2741478,MAL,R. Abell,2534733
2741478,MAL,M. Romero,16177
2741478,MAL,S. Fernandez,1346396
2741478,MAL,J. Cruz,2534734
2741478,MAL,D. Zekovic,2394559
2741478,MAL,N. Martinez,1645560
2741478,MAL,K. Wachsman,17488
2741478,MAL,O. Medina,17110
2741478,HYM,M. Mayora,258698
2741478,HYM,I. Xavier,727814
2741478,HYM,F. Haller,15217
2741478,HYM,F. Morales,1765561
2741478,HYM,A. Nation,2486578
2741478,HYM,S. Zanotta,15259
2741478,HYM,A. Louis,425204
2741478,HYM,J. Canty,2486580
2741464,GOE,E. Bonet,961332
2741464,GOE,M. Oyenard,1567203
2741464,GOE,F. Verrone,17044
2741464,GOE,A. Acosta,16508
2741464,GOE,A. Irastorza,1977269
2741464,GOE,S. Conceicao,2261706
2741464,GOE,D. Nesbitt,348404
2741464,GOE,X. Couste,571401
2741464,GOE,I. Dos Santos,2154756
2741464,AGU,M. Fernandez,2158090
2741464,AGU,S. Vidal,14724
2741464,AGU,E. Clark,2534717
2741464,AGU,F. Pereiras,17571
2741464,AGU,B. Traversa,2549110
2741464,AGU,J. Rodriguez,1430994
2741464,AGU,J. Santiso,17101
2741464,AGU,A. Gentile,1717089
2741464,AGU,M. Simon,2197574
2741464,AGU,T. Barragan,2337281
2741464,AGU,A. Zuvich,17554
2741464,AGU,V. Acuña,2222567
2741482,CNF,J. Galeano,1760620
2741482,CNF,A. Mendez,1894506
2741482,CNF,J. Feldeine,2321121
2741482,CNF,E. Bell,2413907
2741482,CNF,M. Cabot,15196
2741482,CNF,L. Parodi,15251
2741482,CNF,P. Prieto,1722930
2741482,CNF,E. Superi,2150245
2741482,CNF,C. Zinaich,2386709
2741482,CNF,B. Barrera,17677
2741482,CNF,G. Espindola,17669
2741482,CNF,L. Bennett,1937775
2741482,UAT,Q. Wilson,2486591
2741482,UAT,T. Prince,2534741
2741482,UAT,J. Ducasse,208488
2741482,UAT,G. Souza,968070
2741482,UAT,M. Giano,1338848
2741482,UAT,M. Astramskas,1342734
2741482,UAT,G. Brun,1651515
2741482,UAT,A. Lopez,16807
2741482,UAT,I. Ross,2534738
2741484,UUN,E. Holt,1709203
2741484,UUN,N. Bessio,1569431
2741484,UUN,M. Sarni,43252
2741484,UUN,S. Massa,62685
2741484,UUN,B. Curadossi,1714808
2741484,UUN,F. Moleda,2325518
2741484,UUN,J. Sacco,1644398
2741484,UUN,A. Moller,1765563
2741484,UUN,E. Demers,2534746
2741484,UUN,T. Daniels,2534742
2741484,UUN,M. Jounes,1791017
2741484,COR,B. Beamer,2534720
2741484,COR,M. Viazzo,1807060
2741484,COR,A. Gilder Jr.,2577763
2741484,COR,T. Leites,983931
2741484,COR,O. Senande,1873515
2741484,COR,L. Planells,623893
2741484,COR,V. Andrade,2255313
2741484,COR,E. Gonzalez,15216
2741484,COR,S. Garcia,2232160
2741484,COR,F. Medina,15257
2741484,COR,P. Rusch,17379
2741466,CAP,N. Pomoli,811063
2741466,CAP,N. Lema,1676246
2741466,CAP,A. Ibarguen,1975797
2741466,CAP,C. Heilmann,2544008
2741466,CAP,F. Bavosi,17071
2741466,CAP,S. Hogan,1642412
2741466,CAP,S. Vescovi,617418
2741466,CAP,S. Calimares,1509909
2741466,CAP,M. Rojas,258681
2741466,DSC,T. Metzger,725720
2741466,DSC,E. Weaver,2589974
2741466,DSC,M. Zubiaurre,17046
2741466,DSC,F. Terra,191820
2741466,DSC,D. Wright,1981004
2741466,DSC,M. Mac Mullen,1723827
2741466,DSC,N. Colmenares,43224
2741466,DSC,M. Bianchi,999249
2741466,DSC,F. Soto,539387
2741481,COR,B. Beamer,2534720
2741481,COR,T. Araujo,1375364
2741481,COR,M. Viazzo,1807060
2741481,COR,A. Gilder Jr.,2577763
2741481,COR,T. Leites,983931
2741481,COR,O. Senande,1873515
2741481,COR,L. Planells,623893
2741481,COR,V. Andrade,2255313
2741481,COR,E. Gonzalez,15216
2741481,COR,M. Macias,2549322
2741481,COR,F. Medina,15257
2741481,COR,P. Rusch,17379
2741481,CNF,J. Galeano,1760620
2741481,CNF,A. Mendez,1894506
2741481,CNF,J. Feldeine,2321121
2741481,CNF,L. Parodi,15251
2741481,CNF,P. Gomez,1661038
2741481,CNF,P. Prieto,1722930
2741481,CNF,E. Superi,2150245
2741481,CNF,E. Oglivie,17628
2741481,CNF,C. Zinaich,2386709
2741481,CNF,B. Barrera,17677
2741481,CNF,G. Espindola,17669
2741481,CNF,L. Bennett,1937775
2741475,CAP,O. Rosado,2549194
2741475,CAP,N. Pomoli,811063
2741475,CAP,E. Serres,17691
2741475,CAP,N. Lema,1676246
2741475,CAP,A. Ibarguen,1975797
2741475,CAP,F. Bavosi,17071
2741475,CAP,S. Hogan,1642412
2741475,CAP,E. Romero,2178363
2741475,CAP,S. Calimares,1509909
2741475,CAP,M. Rojas,258681
2741475,UUN,E. Holt,1709203
2741475,UUN,N. Bessio,1569431
2741475,UUN,M. Sarni,43252
2741475,UUN,S. Massa,62685
2741475,UUN,B. Curadossi,1714808
2741475,UUN,F. Moleda,2325518
2741475,UUN,M. Rodriguez,1937748
2741475,UUN,E. Demers,2534746
2741475,UUN,T. Daniels,2534742
2741475,UUN,M. Jounes,1791017
2741475,UUN,M. Benitez,2074488
2741473,WEL,C. Mc Evans,2585672
2741473,WEL,G. Barrera,16739
2741473,WEL,J. Stoll,1645559
2741473,WEL,S. Moglia,16511
2741473,WEL,F. Garcia,1334179
2741473,WEL,R. Hassan,312957
2741473,WEL,A. Arevalo,909792
2741473,WEL,D. Pena Garcia,1642407
2741473,WEL,A. Peña,2096885
2741473,BIG,D. Hicks,2324181
2741473,BIG,S. Ottonello,191795
2741473,BIG,N. Catala,16616
2741473,BIG,J. Duran,2199918
2741473,BIG,T. Rodriguez,1989296
2741473,BIG,G. Iglesias,16857
2741473,BIG,F. Hassell,1924909
2741473,BIG,M. Espinosa,1942261
2741473,BIG,B. Garcia,16715
2741473,BIG,J. Matos,2534718
2741467,HYM,M. Mayora,258698
2741467,HYM,G. Volcan,2212601
2741467,HYM,I. Xavier,727814
2741467,HYM,F. Haller,15217
2741467,HYM,F. Morales,1765561
2741467,HYM,A. Nation,2486578
2741467,HYM,T. Bentancour,1945674
2741467,HYM,S. Zanotta,15259
2741467,HYM,A. Hazan,2345182
2741467,HYM,A. Louis,425204
2741467,HYM,S. Chanes,2345184
2741467,HYM,J. Canty,2486580
2741467,GOE,E. Bonet,961332
2741467,GOE,J. Josiah,1987397
2741467,GOE,M. Oyenard,1567203
2741467,GOE,F. Caballero,2228946
2741467,GOE,F. Verrone,17044
2741467,GOE,A. Acosta,16508
2741467,GOE,A. Irastorza,1977269
2741467,GOE,J. Strings,2288279
2741467,GOE,A. Pruitt,1871466
2741467,GOE,X. Couste,571401
2741467,GOE,I. Dos Santos,2154756
2741467,GOE,F. Gastaldi,2549326
2741479,UAT,Q. Wilson,2486591
2741479,UAT,T. Prince,2534741
2741479,UAT,J. Ducasse,208488
2741479,UAT,M. Giano,1338848
2741479,UAT,M. Astramskas,1342734
2741479,UAT,G. Souza,968070
2741479,UAT,C. Alaekwe,2603089
2741479,UAT,G. Brun,1651515
2741479,UAT,A. Lopez,16807
2741479,MAL,R. Abell,2534733
2741479,MAL,M. Romero,16177
2741479,MAL,N. Rodriguez,1796527
2741479,MAL,S. Fernandez,1346396
2741479,MAL,F. Brun,1937721
2741479,MAL,J. Cruz,2534734
2741479,MAL,D. Zekovic,2394559
2741479,MAL,N. Martinez,1645560
2741479,MAL,K. Wachsman,17488
2741479,MAL,O. Medina,17110
2741491,CAP,N. Pomoli,811063
2741491,CAP,E. Serres,17691
2741491,CAP,N. Lema,1676246
2741491,CAP,A. Ibarguen,1975797
2741491,CAP,F. Bavosi,17071
2741491,CAP,S. Hogan,1642412
2741491,CAP,S. Vescovi,617418
2741491,CAP,E. Romero,2178363
2741491,CAP,S. Calimares,1509909
2741491,CAP,M. Rojas,258681
2741491,CNF,A. Mendez,1894506
2741491,CNF,J. Feldeine,2321121
2741491,CNF,M. Cabot,15196
2741491,CNF,L. Parodi,15251
2741491,CNF,P. Gomez,1661038
2741491,CNF,P. Prieto,1722930
2741491,CNF,E. Oglivie,17628
2741491,CNF,C. Zinaich,2386709
2741491,CNF,B. Barrera,17677
2741491,CNF,G. Espindola,17669
2741488,COR,B. Beamer,2534720
2741488,COR,T. Araujo,1375364
2741488,COR,M. Viazzo,1807060
2741488,COR,T. Leites,983931
2741488,COR,L. Planells,623893
2741488,COR,V. Andrade,2255313
2741488,COR,E. Gonzalez,15216
2741488,COR,F. Medina,15257
2741488,COR,P. Rusch,17379
2741488,MAL,R. Abell,2534733
2741488,MAL,A. Perez,2397427
2741488,MAL,M. Romero,16177
2741488,MAL,N. Rodriguez,1796527
2741488,MAL,S. Fernandez,1346396
2741488,MAL,J. Cruz,2534734
2741488,MAL,D. Zekovic,2394559
2741488,MAL,N. Martinez,1645560
2741488,MAL,K. Wachsman,17488
2741488,MAL,O. Medina,17110
2741465,WEL,C. Mc Evans,2585672
2741465,WEL,G. Barrera,16739
2741465,WEL,R. Previatti,1314581
2741465,WEL,J. Stoll,1645559
2741465,WEL,S. Moglia,16511
2741465,WEL,F. Garcia,1334179
2741465,WEL,S. Martinez,2377994
2741465,WEL,R. Hassan,312957
2741465,WEL,A. Arevalo,909792
2741465,WEL,D. Pena Garcia,1642407
2741465,WEL,A. Peña,2096885
2741465,WEL,F. Sosa,2077420
2741465,UUN,E. Holt,1709203
2741465,UUN,N. Bessio,1569431
2741465,UUN,M. Sarni,43252
2741465,UUN,S. Massa,62685
2741465,UUN,B. Curadossi,1714808
2741465,UUN,F. Moleda,2325518
2741465,UUN,M. Rodriguez,1937748
2741465,UUN,J. Sacco,1644398
2741465,UUN,E. Demers,2534746
2741465,UUN,T. Daniels,2534742
2741465,UUN,M. Jounes,1791017
2741465,UUN,M. Benitez,2074488
2741486,UAT,T. Prince,2534741
2741486,UAT,J. Ducasse,208488
2741486,UAT,M. Giano,1338848
2741486,UAT,M. Astramskas,1342734
2741486,UAT,G. Souza,968070
2741486,UAT,C. Alaekwe,2603089
2741486,UAT,G. Brun,1651515
2741486,UAT,A. Lopez,16807
2741486,UAT,L. Echeverria,2081918
2741486,HYM,M. Mayora,258698
2741486,HYM,I. Xavier,727814
2741486,HYM,F. Haller,15217
2741486,HYM,F. Morales,1765561
2741486,HYM,A. Nation,2486578
2741486,HYM,S. Zanotta,15259
2741486,HYM,A. Hazan,2345182
2741486,HYM,A. Louis,425204
2741486,HYM,J. Canty,2486580
2741490,DSC,T. Metzger,725720
2741490,DSC,G. Rodriguez,2405599
2741490,DSC,E. Weaver,2589974
2741490,DSC,M. Antunez,1940452
2741490,DSC,B. Gomez,2243963
2741490,DSC,M. Zubiaurre,17046
2741490,DSC,F. Terra,191820
2741490,DSC,D. Wright,1981004
2741490,DSC,M. Mac Mullen,1723827
2741490,DSC,M. Cuervo,1940451
2741490,DSC,M. Bianchi,999249
2741490,DSC,F. Soto,539387
2741490,WEL,G. Barrera,16739
2741490,WEL,R. Previatti,1314581
2741490,WEL,J. Stoll,1645559
2741490,WEL,S. Moglia,16511
2741490,WEL,F. Garcia,1334179
2741490,WEL,R. Hassan,312957
2741490,WEL,A. Arevalo,909792
2741490,WEL,D. Pena Garcia,1642407
2741490,WEL,A. Peña,2096885
2741477,BIG,D. Hicks,2324181
2741477,BIG,S. Ottonello,191795
2741477,BIG,N. Catala,16616
2741477,BIG,J. Duran,2199918
2741477,BIG,T. Rodriguez,1989296
2741477,BIG,G. Iglesias,16857
2741477,BIG,J. Lamas,2134156
2741477,BIG,F. Hassell,1924909
2741477,BIG,M. Espinosa,1942261
2741477,BIG,B. Garcia,16715
2741477,BIG,J. Matos,2534718
2741477,GOE,E. Bonet,961332
2741477,GOE,J. Josiah,1987397
2741477,GOE,M. Oyenard,1567203
2741477,GOE,F. Verrone,17044
2741477,GOE,A. Acosta,16508
2741477,GOE,J. Strings,2288279
2741477,GOE,A. Pruitt,1871466
2741477,GOE,X. Couste,571401
2741489,UAT,T. Prince,2534741
2741489,UAT,J. Ducasse,208488
2741489,UAT,M. Giano,1338848
2741489,UAT,M. Astramskas,1342734
2741489,UAT,G. Souza,968070
2741489,UAT,C. Alaekwe,2603089
2741489,UAT,G. Brun,1651515
2741489,UAT,A. Lopez,16807
2741489,UAT,L. Echeverria,2081918
2741489,COR,B. Beamer,2534720
2741489,COR,T. Araujo,1375364
2741489,COR,M. Viazzo,1807060
2741489,COR,T. Charbonnier,2411715
2741489,COR,T. Leites,983931
2741489,COR,O. Senande,1873515
2741489,COR,L. Planells,623893
2741489,COR,V. Andrade,2255313
2741489,COR,E. Gonzalez,15216
2741489,COR,P. Rusch,17379
2741474,HYM,M. Mayora,258698
2741474,HYM,I. Xavier,727814
2741474,HYM,F. Haller,15217
2741474,HYM,F. Morales,1765561
2741474,HYM,A. Nation,2486578
2741474,HYM,S. Zanotta,15259
2741474,HYM,A. Louis,425204
2741474,HYM,J. Canty,2486580
2741474,DSC,T. Metzger,725720
2741474,DSC,E. Weaver,2589974
2741474,DSC,M. Zubiaurre,17046
2741474,DSC,F. Terra,191820
2741474,DSC,D. Wright,1981004
2741474,DSC,M. Mac Mullen,1723827
2741474,DSC,M. Bianchi,999249
2741474,DSC,F. Soto,539387
2741487,MAL,R. Abell,2534733
2741487,MAL,E. Espinosa,2156021
2741487,MAL,A. Perez,2397427
2741487,MAL,M. Romero,16177
2741487,MAL,N. Rodriguez,1796527
2741487,MAL,S. Fernandez,1346396
2741487,MAL,J. Cruz,2534734
2741487,MAL,D. Zekovic,2394559
2741487,MAL,N. Martinez,1645560
2741487,MAL,K. Wachsman,17488
2741487,MAL,O. Medina,17110
2741487,CAP,O. Rosado,2549194
2741487,CAP,N. Pomoli,811063
2741487,CAP,E. Serres,17691
2741487,CAP,N. Lema,1676246
2741487,CAP,A. Ibarguen,1975797
2741487,CAP,C. Heilmann,2544008
2741487,CAP,F. Bavosi,17071
2741487,CAP,S. Hogan,1642412
2741487,CAP,S. Vescovi,617418
2741487,CAP,E. Romero,2178363
2741487,CAP,S. Calimares,1509909
2741487,CAP,M. Rojas,258681
2741480,UUN,E. Holt,1709203
2741480,UUN,N. Bessio,1569431
2741480,UUN,M. Sarni,43252
2741480,UUN,S. Massa,62685
2741480,UUN,B. Curadossi,1714808
2741480,UUN,M. Rodriguez,1937748
2741480,UUN,J. Sacco,1644398
2741480,UUN,E. Demers,2534746
2741480,UUN,T. Daniels,2534742
2741480,UUN,M. Benitez,2074488
2741480,AGU,M. Fernandez,2158090
2741480,AGU,E. Clark,2534717
2741480,AGU,F. Pereiras,17571
2741480,AGU,D. Sims,701864
2741480,AGU,J. Rodriguez,1430994
2741480,AGU,J. Santiso,17101
2741480,AGU,A. Gentile,1717089
2741480,AGU,L. Santos,1314626
2741480,AGU,A. Zuvich,17554
2741492,COR,B. Beamer,2534720
2741492,COR,T. Araujo,1375364
2741492,COR,T. Leites,983931
2741492,COR,L. Planells,623893
2741492,COR,V. Andrade,2255313
2741492,COR,E. Gonzalez,15216
2741492,COR,M. Arregui,1661037
2741492,COR,F. Medina,15257
2741492,COR,P. Rusch,17379
2741492,HYM,M. Mayora,258698
2741492,HYM,G. Volcan,2212601
2741492,HYM,I. Xavier,727814
2741492,HYM,F. Haller,15217
2741492,HYM,F. Morales,1765561
2741492,HYM,A. Nation,2486578
2741492,HYM,T. Bentancour,1945674
2741492,HYM,S. Zanotta,15259
2741492,HYM,A. Hazan,2345182
2741492,HYM,A. Louis,425204
2741492,HYM,S. Chanes,2345184
2741492,HYM,J. Canty,2486580
2741493,CAP,E. Serres,17691
2741493,CAP,N. Lema,1676246
